4	0
6	0
7	0
9	2
11	8
13	341
14	681
16	783
18	696
20	576
21	771
23	947
25	1227
27	1429
29	1474
30	1256
32	1011
34	909
36	905
37	777
39	823
41	836
43	1102
44	1356
46	2098
48	3047
50	5190
52	7448
54	10943
56	12956
57	13941
59	11547
61	9853
63	6993
65	5790
67	4104
68	3324
70	2433
72	1831
74	1387
76	1227
78	1184
79	1224
81	1262
83	1355
85	1276
87	1259
89	1139
91	1115
92	1047
94	1179
96	1178
98	1595
100	2042
102	3005
103	4487
105	6539
107	8177
109	11250
111	12293
113	13887
114	13633
116	12417
118	10044
120	7930
122	5221
124	4194
126	2599
128	1851
130	1322
132	1064
134	854
136	750
138	674
140	751
142	647
144	669
146	655
148	563
150	639
152	569
154	533
156	564
158	544
160	571
162	553
164	661
166	636
168	742
170	784
172	856
174	842
176	984
178	987
180	1087
182	1099
184	1277
186	1510
188	1817
190	2245
192	2947
194	3612
196	4710
198	5328
200	6808
202	7338
204	8407
206	8829
208	9644
210	9227
212	9192
214	8385
216	7885
218	6829
220	5637
222	4568
224	4050
226	3123
228	2520
230	1753
232	1453
234	1199
236	1087
238	934
240	840
242	819
244	845
246	845
248	884
250	975
252	1191
254	1288
256	1568
258	1605
260	2030
262	2130
264	2496
266	2589
268	2907
270	3102
272	3223
274	3211
276	3169
278	3002
280	3019
282	2492
284	2675
286	2182
288	2029
290	1762
292	1617
294	1401
296	1327
298	1078
300	1058
302	975
304	987
306	1039
308	1103
310	1268
312	1377
314	1500
316	1836
318	2091
320	2471
322	2727
324	3185
326	3384
328	3626
330	3716
332	3982
334	3798
336	3869
338	3767
340	3441
342	3077
344	2753
347	2424
349	2100
351	1703
353	1539
355	1119
357	840
359	703
361	471
363	372
365	310
367	184
369	128
371	88
373	72
375	41
377	24
379	19
381	23
383	13
385	18
388	17
390	20
392	14
394	20
396	11
398	11
400	10
402	13
404	19
406	9
408	11
410	7
412	15
414	10
416	11
418	10
420	15
422	10
424	11
426	5
428	13
431	11
433	11
435	12
437	9
439	9
441	7
443	12
445	11
447	9
449	6
451	7
453	10
455	7
457	10
459	12
461	10
463	13
465	6
467	5
469	10
472	7
474	5
476	6
478	8
480	8
482	11
484	9
486	6
488	5
490	5
492	8
494	5
496	10
498	8
500	4
502	6
504	3
506	2
508	6
510	3
512	6
515	4
517	5
519	7
521	13
523	2
525	8
527	4
529	9
531	6
533	6
535	6
537	6
539	4
541	4
543	7
545	2
547	4
549	4
551	6
553	9
556	8
558	5
560	6
562	5
564	3
566	4
568	5
570	3
572	3
574	3
576	4
578	2
580	3
582	5
584	5
586	1
588	3
590	1
592	5
594	5
596	3
599	2
601	6
603	1
605	5
607	3
609	2
611	2
613	4
615	3
617	2
619	2
621	2
623	3
625	2
627	2
629	1
631	1
633	1
635	3
637	1
640	5
642	0
644	2
646	1
648	2
650	1
652	2
654	1
656	3
658	1
660	2
662	0
664	3
666	0
668	3
670	2
672	1
674	0
676	2
678	2
680	2
682	1
684	0
686	0
688	0
690	5
692	0
694	2
696	3
698	1
700	1
702	2
704	1
706	3
708	0
710	1
712	0
714	4
716	1
718	1
720	1
722	2
724	1
726	0
728	1
730	0
732	4
734	0
736	0
738	1
740	0
742	2
744	0
746	4
748	1
750	4
752	1
754	0
756	5
758	0
760	1
762	0
764	1
766	0
768	1
770	2
772	0
774	0
776	1
778	1
780	1
782	0
784	3
786	0
788	1
790	0
792	1
794	1
796	1
798	2
800	2
802	0
804	3
806	2
808	1
810	2
812	1
814	1
816	0
818	0
820	2
822	0
824	1
826	2
828	1
830	0
832	0
834	0
836	2
838	1
840	1
842	0
844	1
846	1
848	0
850	1
852	1
854	0
856	2
858	2
860	3
862	2
864	0
866	0
868	2
870	0
872	0
874	0
876	2
878	2
880	1
882	0
884	1
886	1
888	0
890	3
892	0
894	2
896	0
898	2
900	2
902	0
904	0
906	2
908	1
910	2
912	2
914	0
916	0
